radiant_win,dire_team,radiant_team,duration,avg_mmr
False,"[63, 6, 35, 7, 2]","[48, 83, 109, 89, 50]",1923,3563
False,"[27, 12, 99, 26, 22]","[60, 14, 64, 42, 123]",2971,2652
True,"[50, 81, 25, 71, 14]","[83, 36, 41, 20, 74]",2905,1709
True,"[74, 27, 16, 93, 31]","[44, 58, 20, 97, 107]",1577,1156
False,"[11, 5, 2, 121, 60]","[69, 50, 26, 35, 73]",3059,3183
False,"[84, 104, 83, 51, 71]","[85, 21, 86, 95, 99]",2341,678
True,"[107, 25, 36, 81, 83]","[74, 69, 44, 53, 137]",3920,4852
True,"[74, 105, 14, 4, 84]","[106, 2, 86, 93, 85]",2582,2905
True,"[46, 67, 86, 49, 26]","[34, 1, 31, 11, 71]",2568,3386
True,"[78, 1, 50, 66, 21]","[41, 68, 11, 88, 81]",2406,2838
False,"[37, 75, 104, 119, 68]","[128, 138, 7, 51, 129]",2655,4991
True,"[120, 100, 35, 32, 40]","[129, 82, 64, 6, 104]",2975,1957
False,"[53, 11, 21, 27, 43]","[14, 56, 84, 102, 138]",2760,3901
False,"[30, 93, 17, 29, 25]","[84, 65, 11, 80, 81]",2092,3885
True,"[83, 44, 104, 35, 31]","[81, 21, 32, 53, 50]",2798,1159
True,"[123, 58, 42, 71, 113]","[12, 92, 7, 101, 37]",1571,3401
True,"[7, 14, 48, 25, 123]","[45, 93, 86, 88, 35]",2561,3516
True,"[80, 79, 8, 36, 85]","[67, 14, 37, 92, 76]",1814,3803
True,"[106, 105, 75, 114, 26]","[85, 37, 20, 74, 12]",2383,2238
False,"[72, 7, 99, 6, 31]","[135, 14, 44, 84, 21]",3045,3764
True,"[64, 41, 35, 108, 74]","[12, 17, 7, 62, 25]",2388,4305
False,"[100, 53, 42, 71, 37]","[59, 30, 85, 8, 25]",1994,4121
True,"[86, 28, 1, 107, 37]","[52, 80, 35, 71, 14]",1653,2983
True,"[14, 11, 18, 138, 56]","[21, 96, 5, 35, 6]",2973,2773
False,"[47, 54, 28, 84, 71]","[35, 68, 36, 81, 58]",910,2083
True,"[63, 14, 35, 104, 50]","[27, 84, 138, 37, 46]",2436,3166
False,"[34, 14, 53, 10, 30]","[20, 82, 50, 100, 44]",1940,3692
True,"[67, 34, 62, 87, 64]","[44, 75, 29, 111, 37]",1858,2954
True,"[128, 39, 46, 74, 32]","[48, 86, 7, 36, 1]",3692,1986
False,"[14, 53, 62, 6, 36]","[63, 15, 50, 71, 28]",1564,3296
False,"[41, 113, 99, 83, 14]","[11, 8, 71, 64, 104]",1865,3975
True,"[83, 35, 104, 7, 29]","[74, 99, 22, 87, 95]",3682,3300
False,"[1, 37, 99, 35, 91]","[20, 59, 93, 84, 135]",1886,3236
False,"[109, 17, 74, 99, 86]","[28, 41, 1, 30, 84]",2174,2821
False,"[114, 34, 26, 42, 85]","[69, 121, 7, 97, 82]",2313,3212
True,"[98, 86, 69, 4, 128]","[110, 114, 81, 96, 31]",1879,3799
False,"[3, 99, 11, 41, 56]","[22, 53, 126, 83, 18]",3450,4382
True,"[43, 93, 79, 50, 14]","[13, 20, 86, 56, 44]",2900,2724
False,"[126, 104, 31, 93, 74]","[11, 119, 5, 46, 2]",2426,1529
True,"[44, 75, 37, 71, 14]","[46, 93, 119, 22, 53]",1728,2409
False,"[81, 49, 37, 14, 135]","[71, 50, 53, 84, 114]",1890,6330
True,"[53, 35, 80, 22, 5]","[66, 84, 48, 28, 93]",2820,1692
True,"[45, 11, 27, 28, 1]","[93, 7, 43, 2, 86]",1784,1830
True,"[28, 44, 123, 83, 128]","[93, 71, 46, 27, 104]",2325,2404
False,"[42, 123, 39, 71, 14]","[48, 57, 23, 111, 9]",3224,3060
False,"[9, 80, 37, 18, 36]","[60, 8, 53, 110, 11]",2834,2311
False,"[86, 57, 93, 110, 52]","[63, 62, 56, 70, 38]",2399,4645
False,"[20, 5, 70, 34, 2]","[74, 14, 120, 10, 81]",2807,2774
False,"[27, 31, 54, 77, 98]","[23, 91, 138, 82, 30]",1799,4225
True,"[104, 30, 94, 35, 63]","[47, 96, 17, 51, 81]",1760,2652
True,"[34, 20, 1, 29, 123]","[81, 21, 71, 86, 121]",1581,2595
True,"[90, 54, 76, 30, 71]","[17, 63, 111, 128, 6]",1956,3509
True,"[58, 44, 35, 86, 97]","[25, 21, 27, 41, 60]",2895,2033
False,"[98, 70, 64, 50, 25]","[138, 10, 14, 29, 39]",3412,3836
True,"[114, 69, 99, 45, 88]","[22, 54, 68, 84, 104]",2949,3887
True,"[9, 59, 54, 107, 110]","[102, 11, 2, 1, 35]",2260,4091
False,"[39, 70, 71, 14, 37]","[22, 2, 48, 68, 64]",2966,2213
True,"[17, 31, 2, 53, 70]","[67, 23, 37, 105, 62]",2255,4195
True,"[18, 20, 121, 69, 21]","[81, 84, 7, 10, 101]",2754,4655
True,"[111, 114, 5, 23, 58]","[71, 41, 22, 121, 101]",2869,3617
True,"[44, 14, 5, 123, 102]","[8, 104, 17, 50, 64]",2268,1869
False,"[93, 19, 112, 87, 96]","[26, 76, 137, 35, 31]",2667,3962
True,"[135, 44, 39, 71, 84]","[104, 64, 20, 42, 22]",1648,3448
True,"[41, 39, 47, 86, 30]","[67, 7, 42, 121, 51]",2235,6051
True,"[27, 86, 22, 48, 98]","[136, 135, 105, 36, 35]",2791,2240
True,"[74, 6, 137, 20, 76]","[39, 138, 111, 103, 22]",2696,2458
False,"[137, 68, 70, 85, 44]","[99, 86, 41, 14, 71]",1721,3490
True,"[35, 62, 85, 22, 31]","[59, 42, 104, 120, 26]",2615,3165
True,"[72, 126, 20, 100, 43]","[65, 63, 75, 67, 81]",1572,5343
True,"[23, 2, 26, 45, 41]","[56, 64, 42, 96, 75]",3061,2398
True,"[75, 87, 129, 27, 1]","[101, 64, 74, 35, 67]",2452,1894
True,"[114, 49, 121, 36, 20]","[13, 99, 113, 138, 83]",1312,4246
False,"[50, 6, 31, 71, 36]","[20, 1, 2, 119, 111]",2281,3586
False,"[114, 71, 99, 26, 10]","[44, 104, 109, 119, 53]",2566,2595
True,"[119, 111, 138, 76, 69]","[1, 71, 75, 26, 28]",2863,3501
False,"[30, 123, 2, 44, 74]","[41, 64, 119, 52, 49]",2145,3618
False,"[119, 37, 137, 4, 31]","[39, 96, 28, 53, 6]",2637,1262
False,"[30, 18, 46, 71, 5]","[104, 32, 58, 85, 107]",2915,3934
True,"[53, 135, 73, 25, 107]","[28, 44, 30, 50, 114]",1957,3889
False,"[85, 10, 8, 128, 60]","[18, 74, 11, 110, 2]",2546,3697
False,"[14, 7, 72, 137, 83]","[76, 68, 93, 138, 71]",2367,2584
False,"[33, 123, 95, 39, 2]","[105, 70, 99, 19, 120]",2880,2843
False,"[44, 99, 16, 25, 137]","[87, 2, 126, 80, 26]",2050,3036
False,"[42, 7, 35, 84, 41]","[87, 11, 93, 53, 104]",2508,3371
False,"[88, 6, 43, 7, 75]","[8, 135, 110, 81, 22]",2944,709
True,"[119, 98, 105, 114, 27]","[94, 53, 87, 95, 14]",2617,1808
False,"[31, 73, 35, 18, 95]","[1, 64, 126, 57, 12]",1479,2344
False,"[136, 91, 72, 123, 17]","[41, 85, 79, 23, 45]",1933,4124
True,"[86, 37, 74, 12, 28]","[53, 54, 105, 45, 21]",2491,4166
False,"[105, 63, 137, 20, 110]","[14, 119, 26, 60, 67]",3620,2954
True,"[48, 3, 43, 100, 119]","[7, 64, 62, 81, 128]",3139,3833
True,"[71, 93, 35, 28, 123]","[43, 96, 31, 44, 74]",1974,2428
False,"[30, 135, 26, 8, 59]","[70, 104, 71, 86, 14]",3488,3064
True,"[12, 80, 75, 93, 5]","[59, 50, 67, 102, 136]",1944,2223
True,"[57, 60, 36, 121, 44]","[59, 81, 26, 50, 128]",3090,2949
True,"[86, 18, 31, 102, 76]","[23, 53, 6, 104, 101]",2611,4810
False,"[103, 58, 47, 65, 25]","[37, 49, 9, 75, 1]",2211,2971
False,"[88, 47, 75, 71, 67]","[72, 64, 96, 119, 7]",2684,2197
True,"[104, 86, 93, 27, 110]","[68, 136, 112, 29, 44]",2466,2584
True,"[44, 23, 49, 96, 30]","[113, 81, 14, 7, 121]",3226,2859
False,"[2, 74, 34, 54, 90]","[107, 50, 87, 81, 42]",2573,2581
True,"[84, 121, 120, 44, 86]","[68, 104, 22, 128, 89]",3466,3278
True,"[32, 15, 51, 37, 14]","[28, 73, 35, 99, 56]",2175,1667
True,"[20, 74, 28, 84, 81]","[99, 30, 35, 1, 100]",2070,1635
True,"[87, 70, 71, 2, 64]","[27, 44, 65, 4, 13]",3388,4046
False,"[123, 46, 86, 71, 44]","[23, 14, 138, 13, 65]",2607,3311
True,"[71, 15, 93, 135, 111]","[42, 7, 47, 35, 27]",2948,2511
True,"[99, 67, 22, 84, 14]","[53, 54, 23, 104, 31]",1706,3340
False,"[36, 137, 71, 32, 58]","[26, 10, 19, 120, 15]",2769,4300
False,"[23, 97, 44, 26, 80]","[84, 48, 13, 56, 81]",2066,2229
True,"[109, 15, 30, 23, 1]","[37, 67, 58, 104, 57]",2052,3555
True,"[32, 2, 36, 64, 105]","[86, 74, 6, 104, 30]",2779,2228
True,"[100, 137, 50, 138, 23]","[71, 75, 97, 44, 5]",2054,3487
False,"[39, 135, 64, 86, 46]","[13, 97, 8, 101, 30]",1848,3037
False,"[44, 100, 22, 97, 26]","[86, 37, 42, 70, 96]",2492,3406
False,"[45, 18, 62, 121, 96]","[53, 138, 54, 13, 23]",1926,5527
True,"[5, 70, 75, 35, 16]","[136, 26, 121, 80, 8]",2119,2171
False,"[35, 30, 42, 63, 138]","[26, 2, 25, 83, 67]",2639,2104
False,"[53, 39, 138, 4, 81]","[44, 35, 75, 96, 87]",2405,2356
True,"[22, 8, 98, 53, 30]","[49, 75, 1, 55, 41]",2219,1491
False,"[81, 138, 43, 37, 41]","[121, 105, 99, 12, 30]",2988,2603
True,"[22, 62, 6, 5, 33]","[53, 26, 78, 8, 95]",1934,1433
True,"[71, 35, 21, 11, 105]","[98, 26, 45, 104, 128]",2469,2450
True,"[93, 62, 45, 110, 120]","[25, 59, 95, 33, 64]",2828,3315
False,"[36, 111, 53, 86, 48]","[101, 83, 23, 21, 12]",2344,1454
False,"[27, 138, 104, 83, 74]","[71, 32, 43, 26, 86]",2421,4970
True,"[75, 53, 37, 135, 54]","[14, 107, 74, 42, 95]",2669,2779
False,"[14, 31, 76, 20, 6]","[109, 39, 26, 71, 101]",2162,3086
True,"[121, 75, 6, 54, 36]","[22, 85, 81, 71, 104]",2045,3421
True,"[83, 81, 11, 26, 71]","[47, 82, 56, 30, 70]",2562,4545
True,"[71, 10, 34, 2, 64]","[96, 53, 31, 54, 107]",3335,3344
False,"[26, 90, 93, 7, 95]","[40, 137, 100, 20, 54]",2676,2629
False,"[96, 22, 45, 81, 47]","[44, 7, 8, 114, 14]",2288,2022
False,"[84, 55, 93, 34, 29]","[41, 4, 25, 35, 53]",3163,4993
False,"[71, 26, 99, 114, 35]","[19, 2, 11, 46, 64]",2578,4458
False,"[26, 48, 22, 20, 49]","[123, 44, 9, 17, 23]",2903,4064
True,"[30, 95, 7, 4, 84]","[105, 16, 46, 83, 8]",1900,3925
True,"[33, 7, 78, 59, 44]","[21, 14, 101, 11, 100]",3571,3088
True,"[26, 71, 101, 81, 41]","[57, 35, 2, 75, 70]",1905,2412
False,"[25, 20, 75, 54, 81]","[2, 21, 107, 68, 18]",2288,2470
False,"[62, 42, 14, 123, 22]","[21, 31, 64, 44, 16]",3920,2824
False,"[71, 42, 28, 31, 129]","[86, 25, 104, 121, 12]",2482,3113
False,"[53, 93, 107, 83, 99]","[74, 12, 111, 21, 81]",1727,2919
False,"[126, 135, 40, 81, 30]","[49, 8, 123, 105, 56]",2071,3477
False,"[79, 99, 41, 27, 35]","[69, 6, 119, 23, 83]",3065,1852
False,"[7, 137, 91, 8, 138]","[14, 26, 18, 39, 51]",2660,4441
True,"[28, 44, 31, 36, 45]","[67, 63, 86, 83, 27]",2754,1475
True,"[137, 44, 31, 46, 121]","[17, 99, 26, 1, 27]",2387,3050
True,"[85, 44, 137, 138, 74]","[30, 97, 104, 8, 27]",3368,2671
True,"[52, 45, 41, 2, 83]","[67, 101, 28, 79, 11]",2213,4059
True,"[1, 110, 22, 99, 20]","[43, 72, 121, 54, 34]",3332,4405
True,"[53, 22, 99, 48, 75]","[51, 96, 23, 6, 86]",2242,2887
False,"[11, 107, 41, 75, 40]","[138, 30, 42, 74, 60]",3099,3071
True,"[6, 45, 71, 97, 88]","[16, 67, 86, 138, 39]",2800,3535
True,"[16, 25, 67, 50, 126]","[85, 40, 7, 70, 59]",2210,3235
False,"[9, 87, 4, 11, 104]","[62, 5, 135, 25, 93]",2330,1852
False,"[101, 104, 35, 64, 18]","[22, 67, 97, 31, 99]",2836,3502
True,"[99, 70, 30, 68, 94]","[35, 6, 93, 76, 21]",3348,779
True,"[42, 11, 10, 30, 87]","[113, 111, 36, 86, 109]",1997,3390
True,"[123, 68, 93, 25, 71]","[102, 35, 104, 16, 87]",1531,3081
False,"[87, 99, 67, 106, 26]","[44, 35, 75, 7, 50]",2738,3137
False,"[50, 67, 71, 41, 99]","[42, 21, 74, 53, 2]",2937,3327
False,"[8, 27, 71, 25, 22]","[32, 46, 123, 99, 86]",1936,2196
False,"[100, 14, 104, 109, 50]","[74, 102, 56, 72, 28]",2347,4493
True,"[52, 68, 7, 8, 129]","[28, 70, 105, 26, 97]",1815,2415
True,"[120, 74, 99, 64, 93]","[44, 35, 54, 85, 71]",2248,740
True,"[99, 63, 37, 30, 25]","[71, 21, 104, 138, 31]",2484,3625
False,"[72, 84, 45, 96, 50]","[64, 22, 21, 46, 41]",1798,3058
True,"[4, 58, 135, 74, 83]","[50, 71, 25, 121, 70]",2907,3024
False,"[12, 75, 21, 113, 23]","[135, 97, 69, 72, 5]",2549,3875
True,"[56, 31, 70, 88, 97]","[121, 54, 13, 71, 37]",2374,3824
True,"[64, 67, 68, 137, 59]","[43, 120, 31, 51, 54]",1904,4229
True,"[12, 5, 22, 44, 11]","[114, 42, 53, 81, 30]",2196,3929
True,"[36, 136, 44, 53, 91]","[18, 112, 126, 16, 20]",1830,3067
True,"[14, 10, 17, 20, 85]","[70, 57, 64, 71, 39]",2819,3334
False,"[40, 19, 101, 35, 79]","[102, 61, 64, 72, 7]",2714,3413
True,"[14, 44, 41, 87, 48]","[8, 26, 64, 104, 35]",1977,2684
False,"[121, 110, 60, 14, 12]","[137, 42, 5, 74, 75]",3286,2336
True,"[44, 86, 47, 26, 128]","[64, 114, 11, 63, 71]",2947,4277
False,"[137, 83, 104, 6, 68]","[75, 65, 11, 52, 8]",1418,3967
True,"[7, 64, 42, 55, 21]","[104, 5, 105, 41, 36]",1873,2392
True,"[49, 29, 119, 92, 46]","[86, 27, 14, 36, 104]",2665,1822
True,"[56, 25, 85, 42, 7]","[30, 39, 93, 101, 104]",1924,2762
True,"[36, 26, 96, 11, 84]","[20, 102, 64, 97, 54]",2003,3876
True,"[59, 45, 44, 37, 50]","[30, 35, 135, 15, 136]",1815,2433
False,"[31, 76, 70, 101, 129]","[10, 11, 29, 82, 56]",1731,2085
False,"[7, 70, 26, 25, 102]","[107, 104, 120, 53, 99]",2576,2152
False,"[30, 67, 14, 28, 65]","[44, 52, 54, 9, 46]",2498,2774
True,"[56, 4, 129, 136, 86]","[64, 57, 1, 96, 75]",2827,2287
False,"[135, 14, 78, 22, 27]","[25, 99, 21, 26, 18]",2769,3016
False,"[37, 93, 42, 35, 30]","[22, 20, 137, 75, 41]",3087,2834
True,"[119, 50, 76, 97, 99]","[87, 34, 21, 137, 11]",2525,2801
False,"[93, 74, 86, 71, 20]","[48, 101, 98, 14, 46]",1780,5273
True,"[31, 22, 37, 71, 81]","[136, 83, 44, 7, 84]",3886,3023
True,"[74, 63, 23, 8, 85]","[56, 12, 32, 58, 99]",3267,2865
False,"[53, 94, 38, 26, 30]","[19, 58, 54, 123, 69]",1848,2765
True,"[101, 14, 62, 70, 44]","[18, 30, 25, 2, 27]",3344,3474
False,"[30, 2, 84, 70, 102]","[27, 98, 8, 43, 128]",1570,1184
False,"[41, 11, 93, 26, 75]","[25, 71, 98, 34, 44]",2475,3271
True,"[90, 65, 22, 72, 87]","[74, 39, 135, 83, 54]",2788,4469
True,"[67, 20, 123, 14, 126]","[34, 5, 12, 105, 99]",2534,2048
True,"[110, 17, 2, 44, 101]","[99, 71, 104, 42, 30]",1803,2306
False,"[39, 25, 93, 14, 4]","[63, 67, 23, 119, 102]",2470,2371
False,"[30, 104, 13, 21, 4]","[111, 5, 54, 78, 93]",3085,4179
True,"[54, 7, 36, 27, 30]","[119, 37, 104, 86, 39]",3232,4097
True,"[138, 44, 30, 62, 63]","[42, 28, 20, 7, 96]",1805,2949
False,"[14, 27, 52, 23, 12]","[86, 63, 105, 7, 26]",2251,2987
False,"[29, 44, 68, 26, 59]","[100, 71, 74, 79, 32]",2078,2370
False,"[121, 71, 22, 104, 42]","[2, 27, 72, 70, 137]",3212,3548
True,"[14, 42, 39, 62, 99]","[84, 15, 50, 76, 44]",1476,4001
True,"[84, 138, 2, 119, 41]","[114, 62, 14, 86, 123]",1435,2672
False,"[18, 23, 82, 22, 87]","[71, 20, 44, 29, 15]",2194,2420
True,"[35, 68, 51, 90, 54]","[1, 30, 44, 26, 96]",3358,2633
True,"[7, 85, 99, 67, 25]","[48, 137, 123, 20, 36]",3434,3262
True,"[9, 101, 99, 41, 50]","[15, 42, 121, 84, 7]",1821,3664
True,"[93, 2, 53, 7, 14]","[44, 25, 37, 29, 136]",2220,4041
True,"[84, 5, 6, 41, 104]","[21, 43, 45, 71, 4]",1830,2701
False,"[76, 20, 86, 81, 57]","[62, 104, 19, 74, 93]",1096,2313
False,"[51, 31, 57, 14, 48]","[50, 37, 44, 71, 74]",1923,3672
False,"[84, 104, 30, 23, 53]","[123, 1, 74, 42, 75]",1818,4195
False,"[81, 20, 53, 85, 46]","[128, 100, 104, 126, 109]",1249,2065
False,"[36, 53, 26, 14, 46]","[70, 120, 50, 108, 25]",1938,2661
False,"[26, 5, 128, 113, 114]","[104, 62, 101, 7, 25]",2465,2501
True,"[14, 25, 42, 94, 123]","[2, 22, 104, 5, 44]",3223,4266
False,"[18, 99, 71, 100, 79]","[26, 7, 27, 120, 70]",3653,3286
False,"[14, 75, 13, 81, 104]","[4, 39, 46, 26, 50]",1849,3329
False,"[88, 29, 42, 99, 112]","[126, 2, 70, 64, 75]",3599,2122
True,"[110, 33, 50, 49, 12]","[105, 48, 107, 102, 68]",2980,3639
False,"[7, 54, 53, 31, 137]","[23, 80, 27, 86, 18]",1777,2669
False,"[87, 53, 23, 85, 4]","[101, 22, 104, 93, 107]",1891,2667
True,"[135, 36, 67, 17, 112]","[39, 28, 123, 31, 93]",3100,3496
False,"[137, 41, 88, 7, 64]","[18, 121, 84, 104, 107]",2261,4162
True,"[44, 71, 60, 53, 128]","[90, 114, 42, 102, 95]",2032,3408
True,"[11, 9, 26, 51, 138]","[7, 81, 40, 63, 84]",2457,3187
False,"[46, 30, 72, 23, 123]","[9, 56, 70, 121, 7]",3324,3187
True,"[138, 42, 123, 71, 101]","[20, 46, 33, 36, 12]",1957,2899
False,"[30, 36, 42, 10, 26]","[108, 22, 93, 27, 6]",3199,3783
True,"[35, 7, 121, 8, 20]","[5, 104, 34, 37, 9]",2048,1487
True,"[74, 78, 83, 67, 68]","[18, 99, 14, 9, 30]",2903,2906
True,"[93, 84, 135, 74, 138]","[14, 1, 34, 104, 100]",2120,2233
False,"[2, 42, 120, 74, 138]","[123, 108, 48, 81, 71]",2869,1705
False,"[75, 86, 1, 7, 119]","[110, 93, 49, 5, 14]",3178,3328
False,"[107, 70, 27, 71, 137]","[99, 91, 50, 84, 20]",2767,2946
False,"[56, 30, 120, 12, 37]","[48, 23, 84, 123, 53]",1943,2534
False,"[41, 27, 120, 42, 40]","[29, 70, 81, 53, 72]",2748,4470
False,"[74, 100, 138, 87, 28]","[35, 37, 94, 14, 88]",2408,283
False,"[68, 41, 86, 7, 137]","[44, 128, 71, 20, 2]",2208,4162
True,"[42, 86, 11, 8, 136]","[26, 59, 84, 14, 93]",2037,3667
False,"[54, 42, 47, 71, 14]","[86, 57, 74, 16, 93]",3320,3600
True,"[11, 109, 30, 14, 20]","[110, 48, 85, 106, 7]",2544,4547
False,"[111, 11, 74, 137, 107]","[121, 91, 20, 44, 36]",2391,3593
True,"[99, 31, 84, 41, 48]","[101, 93, 42, 54, 22]",2484,3392
True,"[136, 17, 36, 138, 58]","[28, 7, 40, 83, 44]",2025,3437
True,"[49, 35, 21, 60, 27]","[99, 20, 114, 8, 39]",2042,581
True,"[51, 2, 41, 136, 17]","[14, 47, 53, 95, 44]",2209,3475
True,"[87, 15, 81, 85, 39]","[54, 100, 47, 86, 129]",2448,2831
True,"[36, 14, 26, 128, 81]","[27, 123, 84, 90, 54]",2333,2717
True,"[137, 71, 34, 80, 93]","[39, 123, 83, 15, 81]",1240,4022
False,"[51, 101, 106, 15, 81]","[128, 50, 8, 84, 129]",1663,3854
True,"[19, 45, 44, 101, 75]","[96, 88, 109, 120, 37]",2263,5099
False,"[67, 71, 1, 14, 88]","[35, 123, 93, 53, 137]",2443,2982
False,"[53, 4, 35, 86, 2]","[44, 40, 26, 1, 93]",1686,2881
True,"[65, 138, 11, 22, 84]","[71, 104, 123, 18, 74]",3155,3133
False,"[101, 64, 2, 87, 41]","[36, 93, 39, 14, 75]",2271,1729
True,"[40, 93, 26, 99, 84]","[31, 7, 35, 44, 135]",2022,4687
True,"[84, 71, 30, 138, 25]","[136, 93, 11, 20, 83]",1686,4709
False,"[63, 83, 81, 44, 110]","[20, 7, 48, 38, 30]",2438,1603
True,"[85, 25, 7, 21, 93]","[72, 64, 26, 84, 5]",2481,666
True,"[20, 120, 53, 28, 10]","[67, 112, 15, 76, 119]",3498,3142
True,"[44, 37, 74, 63, 16]","[102, 136, 72, 67, 126]",1886,2352
False,"[2, 83, 11, 28, 45]","[80, 85, 50, 27, 32]",2182,3527
True,"[91, 54, 99, 84, 59]","[49, 64, 8, 11, 31]",2619,3049
True,"[89, 114, 53, 7, 104]","[28, 74, 9, 41, 75]",2435,3036
False,"[100, 46, 54, 85, 21]","[44, 123, 28, 17, 111]",2071,4078
True,"[63, 83, 6, 47, 80]","[120, 25, 90, 99, 32]",2508,4475
False,"[86, 81, 128, 16, 75]","[98, 2, 4, 20, 121]",2165,2616
False,"[37, 50, 71, 81, 64]","[77, 74, 53, 30, 9]",3706,5256
True,"[138, 27, 5, 21, 96]","[120, 84, 121, 29, 44]",2457,2307
True,"[11, 3, 56, 71, 47]","[129, 87, 86, 44, 120]",2633,4032
True,"[12, 88, 85, 41, 22]","[119, 110, 29, 23, 42]",945,2762
False,"[128, 138, 5, 101, 54]","[35, 81, 20, 86, 104]",3469,2962
False,"[17, 7, 81, 3, 50]","[44, 100, 21, 27, 104]",2125,2688
False,"[64, 8, 71, 114, 85]","[40, 101, 39, 35, 41]",2207,3135
True,"[8, 34, 26, 37, 29]","[14, 27, 93, 87, 96]",2330,2243
False,"[11, 100, 105, 2, 26]","[34, 62, 73, 41, 71]",2186,3558
True,"[59, 25, 105, 85, 8]","[121, 86, 35, 138, 119]",2583,3036
False,"[95, 46, 20, 7, 2]","[114, 71, 120, 104, 107]",1769,1069
False,"[93, 107, 71, 50, 23]","[76, 8, 97, 123, 14]",1900,3997
False,"[86, 76, 42, 67, 53]","[96, 14, 71, 63, 44]",2742,1701
True,"[86, 113, 27, 28, 67]","[74, 99, 39, 70, 85]",2791,2260
False,"[8, 33, 55, 128, 2]","[101, 114, 30, 106, 28]",3286,2937
False,"[7, 50, 64, 63, 81]","[112, 44, 101, 135, 60]",2149,2730
True,"[100, 18, 22, 110, 2]","[84, 44, 50, 62, 15]",2941,5278
True,"[53, 28, 27, 70, 10]","[91, 81, 64, 76, 54]",1873,1208
False,"[11, 48, 71, 5, 36]","[126, 120, 30, 89, 138]",3061,471
True,"[27, 2, 46, 14, 35]","[54, 7, 39, 37, 21]",3507,3341
False,"[27, 138, 99, 104, 47]","[41, 128, 35, 137, 26]",3577,4100
False,"[71, 12, 37, 34, 62]","[17, 25, 104, 11, 119]",2155,2973
True,"[93, 44, 66, 23, 74]","[121, 41, 35, 71, 128]",2888,3824
True,"[27, 44, 35, 61, 121]","[81, 26, 88, 99, 57]",3149,3947
False,"[37, 96, 59, 7, 105]","[100, 1, 84, 39, 85]",1949,2587
False,"[51, 71, 128, 18, 74]","[44, 7, 101, 99, 86]",2632,2984
False,"[98, 36, 12, 68, 86]","[61, 16, 19, 14, 35]",2725,3176
False,"[119, 27, 74, 93, 49]","[44, 39, 21, 52, 114]",2312,2127
True,"[100, 10, 7, 137, 50]","[104, 126, 138, 18, 87]",2289,4464
True,"[14, 44, 37, 39, 48]","[67, 26, 83, 42, 46]",2060,1438
False,"[68, 41, 38, 27, 74]","[44, 17, 21, 64, 63]",1932,2193
False,"[67, 22, 108, 53, 87]","[26, 72, 76, 7, 14]",1983,4619
False,"[14, 6, 19, 83, 42]","[27, 45, 12, 7, 60]",2909,2351
True,"[136, 34, 83, 78, 67]","[60, 5, 89, 35, 30]",1883,3245
False,"[68, 35, 26, 70, 47]","[44, 14, 87, 30, 29]",2591,2719
True,"[83, 44, 4, 71, 54]","[106, 87, 111, 8, 14]",2037,3785
True,"[74, 71, 93, 50, 28]","[135, 46, 25, 27, 19]",2326,4966
True,"[101, 2, 14, 44, 21]","[71, 19, 73, 6, 123]",2525,1549
True,"[121, 119, 135, 25, 44]","[20, 3, 62, 67, 137]",2324,5778
False,"[72, 35, 17, 45, 30]","[67, 84, 26, 31, 62]",2037,2445
True,"[83, 106, 72, 97, 18]","[1, 81, 138, 27, 37]",2615,3808
True,"[11, 114, 15, 100, 67]","[63, 70, 76, 25, 88]",2025,2675
False,"[13, 86, 7, 1, 87]","[5, 26, 25, 54, 135]",2899,3090
False,"[27, 76, 53, 135, 104]","[128, 16, 4, 64, 20]",1799,2039
True,"[136, 70, 42, 68, 23]","[30, 81, 36, 78, 71]",2173,3459
True,"[68, 8, 2, 91, 137]","[42, 99, 40, 5, 120]",2062,4043
False,"[57, 30, 126, 71, 114]","[3, 44, 7, 23, 50]",1609,4603
True,"[28, 6, 68, 19, 59]","[81, 14, 47, 99, 20]",1935,2981
False,"[53, 70, 74, 83, 2]","[120, 137, 135, 68, 46]",2818,3650
True,"[74, 6, 81, 27, 71]","[68, 39, 40, 104, 93]",2602,4261
True,"[107, 74, 54, 27, 11]","[111, 137, 14, 32, 44]",2141,2824
False,"[99, 138, 7, 70, 41]","[40, 137, 96, 30, 63]",2576,2038
False,"[17, 44, 36, 87, 26]","[100, 84, 46, 22, 25]",2652,3090
True,"[120, 75, 35, 81, 44]","[72, 67, 36, 137, 87]",1965,2355
False,"[90, 71, 86, 60, 12]","[27, 32, 36, 29, 91]",2476,3421
False,"[76, 8, 9, 21, 83]","[88, 44, 4, 37, 104]",1876,2562
True,"[86, 72, 93, 16, 41]","[53, 30, 2, 94, 32]",1901,2066
True,"[20, 2, 87, 10, 8]","[95, 14, 11, 106, 75]",1963,3286
False,"[84, 75, 25, 44, 23]","[71, 19, 121, 81, 14]",2463,2880
True,"[10, 104, 100, 93, 26]","[35, 16, 42, 137, 86]",2269,4632
True,"[26, 114, 98, 86, 44]","[129, 53, 90, 20, 70]",1588,3659
False,"[37, 75, 91, 70, 38]","[105, 7, 84, 2, 138]",2716,1868
False,"[23, 88, 87, 53, 54]","[81, 79, 3, 120, 71]",2781,3725
True,"[14, 6, 104, 5, 16]","[41, 57, 74, 71, 30]",2931,2890
True,"[28, 41, 50, 137, 58]","[56, 135, 31, 113, 67]",3543,5327
